series id,year,period,value,region,item,date,data_type
CUUR0300SAF,2004,M12,186.5,South,Food and beverages,2004-12-01,CPI (Unadjusted)
CUUR0300SAF,2004,M11,186.2,South,Food and beverages,2004-11-01,CPI (Unadjusted)
CUUR0300SAF,2004,M10,186.1,South,Food and beverages,2004-10-01,CPI (Unadjusted)
CUUR0300SAF,2004,M09,184.8,South,Food and beverages,2004-09-01,CPI (Unadjusted)
CUUR0300SAF,2004,M08,185.2,South,Food and beverages,2004-08-01,CPI (Unadjusted)
CUUR0300SAF,2004,M07,184.8,South,Food and beverages,2004-07-01,CPI (Unadjusted)
CUUR0300SAF,2004,M06,184.2,South,Food and beverages,2004-06-01,CPI (Unadjusted)
CUUR0300SAF,2004,M05,183.9,South,Food and beverages,2004-05-01,CPI (Unadjusted)
CUUR0300SAF,2004,M04,182.8,South,Food and beverages,2004-04-01,CPI (Unadjusted)
CUUR0300SAF,2004,M03,182.1,South,Food and beverages,2004-03-01,CPI (Unadjusted)
CUUR0300SAF,2004,M02,181.7,South,Food and beverages,2004-02-01,CPI (Unadjusted)
CUUR0300SAF,2004,M01,181.6,South,Food and beverages,2004-01-01,CPI (Unadjusted)
CUUR0300SAF,2003,M12,181.3,South,Food and beverages,2003-12-01,CPI (Unadjusted)
CUUR0300SAF,2003,M11,180.1,South,Food and beverages,2003-11-01,CPI (Unadjusted)
CUUR0300SAF,2003,M10,179.7,South,Food and beverages,2003-10-01,CPI (Unadjusted)
CUUR0300SAF,2003,M09,178.6,South,Food and beverages,2003-09-01,CPI (Unadjusted)
CUUR0300SAF,2003,M08,178.2,South,Food and beverages,2003-08-01,CPI (Unadjusted)
CUUR0300SAF,2003,M07,177.5,South,Food and beverages,2003-07-01,CPI (Unadjusted)
CUUR0300SAF,2003,M06,177.6,South,Food and beverages,2003-06-01,CPI (Unadjusted)
CUUR0300SAF,2003,M05,176.6,South,Food and beverages,2003-05-01,CPI (Unadjusted)
CUUR0300SAF,2003,M04,176.5,South,Food and beverages,2003-04-01,CPI (Unadjusted)
CUUR0300SAF,2003,M03,176.4,South,Food and beverages,2003-03-01,CPI (Unadjusted)
CUUR0300SAF,2003,M02,176.3,South,Food and beverages,2003-02-01,CPI (Unadjusted)
CUUR0300SAF,2003,M01,175.7,South,Food and beverages,2003-01-01,CPI (Unadjusted)
CUUR0300SAF,2002,M12,175.0,South,Food and beverages,2002-12-01,CPI (Unadjusted)
CUUR0300SAF,2002,M11,174.4,South,Food and beverages,2002-11-01,CPI (Unadjusted)
CUUR0300SAF,2002,M10,174.2,South,Food and beverages,2002-10-01,CPI (Unadjusted)
CUUR0300SAF,2002,M09,174.1,South,Food and beverages,2002-09-01,CPI (Unadjusted)
CUUR0300SAF,2002,M08,173.7,South,Food and beverages,2002-08-01,CPI (Unadjusted)
CUUR0300SAF,2002,M07,174.1,South,Food and beverages,2002-07-01,CPI (Unadjusted)
CUUR0300SAF,2002,M06,173.5,South,Food and beverages,2002-06-01,CPI (Unadjusted)
CUUR0300SAF,2002,M05,173.6,South,Food and beverages,2002-05-01,CPI (Unadjusted)
CUUR0300SAF,2002,M04,174.1,South,Food and beverages,2002-04-01,CPI (Unadjusted)
CUUR0300SAF,2002,M03,173.9,South,Food and beverages,2002-03-01,CPI (Unadjusted)
CUUR0300SAF,2002,M02,173.4,South,Food and beverages,2002-02-01,CPI (Unadjusted)
CUUR0300SAF,2002,M01,173.5,South,Food and beverages,2002-01-01,CPI (Unadjusted)
CUUR0300SAF,2001,M12,172.7,South,Food and beverages,2001-12-01,CPI (Unadjusted)
CUUR0300SAF,2001,M11,172.7,South,Food and beverages,2001-11-01,CPI (Unadjusted)
CUUR0300SAF,2001,M10,173.0,South,Food and beverages,2001-10-01,CPI (Unadjusted)
CUUR0300SAF,2001,M09,172.0,South,Food and beverages,2001-09-01,CPI (Unadjusted)
CUUR0300SAF,2001,M08,171.6,South,Food and beverages,2001-08-01,CPI (Unadjusted)
CUUR0300SAF,2001,M07,171.2,South,Food and beverages,2001-07-01,CPI (Unadjusted)
CUUR0300SAF,2001,M06,170.7,South,Food and beverages,2001-06-01,CPI (Unadjusted)
CUUR0300SAF,2001,M05,170.4,South,Food and beverages,2001-05-01,CPI (Unadjusted)
CUUR0300SAF,2001,M04,170.2,South,Food and beverages,2001-04-01,CPI (Unadjusted)
CUUR0300SAF,2001,M03,169.8,South,Food and beverages,2001-03-01,CPI (Unadjusted)
CUUR0300SAF,2001,M02,169.6,South,Food and beverages,2001-02-01,CPI (Unadjusted)
CUUR0300SAF,2001,M01,169.0,South,Food and beverages,2001-01-01,CPI (Unadjusted)
CUUR0300SAF,2000,M12,168.3,South,Food and beverages,2000-12-01,CPI (Unadjusted)
CUUR0300SAF,2000,M11,167.5,South,Food and beverages,2000-11-01,CPI (Unadjusted)
CUUR0300SAF,2000,M10,167.6,South,Food and beverages,2000-10-01,CPI (Unadjusted)
CUUR0300SAF,2000,M09,167.3,South,Food and beverages,2000-09-01,CPI (Unadjusted)
CUUR0300SAF,2000,M08,167.2,South,Food and beverages,2000-08-01,CPI (Unadjusted)
CUUR0300SAF,2000,M07,166.7,South,Food and beverages,2000-07-01,CPI (Unadjusted)
CUUR0300SAF,2000,M06,166.0,South,Food and beverages,2000-06-01,CPI (Unadjusted)
CUUR0300SAF,2000,M05,166.1,South,Food and beverages,2000-05-01,CPI (Unadjusted)
CUUR0300SAF,2000,M04,165.4,South,Food and beverages,2000-04-01,CPI (Unadjusted)
CUUR0300SAF,2000,M03,165.3,South,Food and beverages,2000-03-01,CPI (Unadjusted)
CUUR0300SAF,2000,M02,164.8,South,Food and beverages,2000-02-01,CPI (Unadjusted)
CUUR0300SAF,2000,M01,164.7,South,Food and beverages,2000-01-01,CPI (Unadjusted)
CUUR0300SAF,1999,M12,164.1,South,Food and beverages,1999-12-01,CPI (Unadjusted)
CUUR0300SAF,1999,M11,163.8,South,Food and beverages,1999-11-01,CPI (Unadjusted)
CUUR0300SAF,1999,M10,163.5,South,Food and beverages,1999-10-01,CPI (Unadjusted)
CUUR0300SAF,1999,M09,162.9,South,Food and beverages,1999-09-01,CPI (Unadjusted)
CUUR0300SAF,1999,M08,162.3,South,Food and beverages,1999-08-01,CPI (Unadjusted)
CUUR0300SAF,1999,M07,161.6,South,Food and beverages,1999-07-01,CPI (Unadjusted)
CUUR0300SAF,1999,M06,161.2,South,Food and beverages,1999-06-01,CPI (Unadjusted)
CUUR0300SAF,1999,M05,161.9,South,Food and beverages,1999-05-01,CPI (Unadjusted)
CUUR0300SAF,1999,M04,161.3,South,Food and beverages,1999-04-01,CPI (Unadjusted)
CUUR0300SAF,1999,M03,161.5,South,Food and beverages,1999-03-01,CPI (Unadjusted)
CUUR0300SAF,1999,M02,161.3,South,Food and beverages,1999-02-01,CPI (Unadjusted)
CUUR0300SAF,1999,M01,161.6,South,Food and beverages,1999-01-01,CPI (Unadjusted)
CUUR0300SAG,2018,M12,427.225,South,Other goods and services,2018-12-01,CPI (Unadjusted)
CUUR0300SAG,2018,M11,429.039,South,Other goods and services,2018-11-01,CPI (Unadjusted)
CUUR0300SAG,2018,M10,428.279,South,Other goods and services,2018-10-01,CPI (Unadjusted)
CUUR0300SAG,2018,M09,426.409,South,Other goods and services,2018-09-01,CPI (Unadjusted)
CUUR0300SAG,2018,M08,426.185,South,Other goods and services,2018-08-01,CPI (Unadjusted)
CUUR0300SAG,2018,M07,427.067,South,Other goods and services,2018-07-01,CPI (Unadjusted)
CUUR0300SAG,2018,M06,426.629,South,Other goods and services,2018-06-01,CPI (Unadjusted)
CUUR0300SAG,2018,M05,427.174,South,Other goods and services,2018-05-01,CPI (Unadjusted)
CUUR0300SAG,2018,M04,426.734,South,Other goods and services,2018-04-01,CPI (Unadjusted)
CUUR0300SAG,2018,M03,424.111,South,Other goods and services,2018-03-01,CPI (Unadjusted)
CUUR0300SAG,2018,M02,424.495,South,Other goods and services,2018-02-01,CPI (Unadjusted)
CUUR0300SAG,2018,M01,425.261,South,Other goods and services,2018-01-01,CPI (Unadjusted)
CUUR0300SAG,2017,M12,422.957,South,Other goods and services,2017-12-01,CPI (Unadjusted)
CUUR0300SAG,2017,M11,422.145,South,Other goods and services,2017-11-01,CPI (Unadjusted)
CUUR0300SAG,2017,M10,422.274,South,Other goods and services,2017-10-01,CPI (Unadjusted)
CUUR0300SAG,2017,M09,420.135,South,Other goods and services,2017-09-01,CPI (Unadjusted)
CUUR0300SAG,2017,M08,419.118,South,Other goods and services,2017-08-01,CPI (Unadjusted)
CUUR0300SAG,2017,M07,419.781,South,Other goods and services,2017-07-01,CPI (Unadjusted)
CUUR0300SAG,2017,M06,420.214,South,Other goods and services,2017-06-01,CPI (Unadjusted)
CUUR0300SAG,2017,M05,419.213,South,Other goods and services,2017-05-01,CPI (Unadjusted)
CUUR0300SAG,2017,M04,419.349,South,Other goods and services,2017-04-01,CPI (Unadjusted)
CUUR0300SAG,2017,M03,417.968,South,Other goods and services,2017-03-01,CPI (Unadjusted)
CUUR0300SAG,2017,M02,417.039,South,Other goods and services,2017-02-01,CPI (Unadjusted)
CUUR0300SAG,2017,M01,416.62,South,Other goods and services,2017-01-01,CPI (Unadjusted)
CUUR0300SAG,2016,M12,418.568,South,Other goods and services,2016-12-01,CPI (Unadjusted)
CUUR0300SAG,2016,M11,417.433,South,Other goods and services,2016-11-01,CPI (Unadjusted)
CUUR0300SAG,2016,M10,416.906,South,Other goods and services,2016-10-01,CPI (Unadjusted)
CUUR0300SAG,2016,M09,416.491,South,Other goods and services,2016-09-01,CPI (Unadjusted)
CUUR0300SAG,2016,M08,415.343,South,Other goods and services,2016-08-01,CPI (Unadjusted)
CUUR0300SAG,2016,M07,415.302,South,Other goods and services,2016-07-01,CPI (Unadjusted)
CUUR0300SAG,2016,M06,416.425,South,Other goods and services,2016-06-01,CPI (Unadjusted)
CUUR0300SAG,2016,M05,414.542,South,Other goods and services,2016-05-01,CPI (Unadjusted)
CUUR0300SAG,2016,M04,412.283,South,Other goods and services,2016-04-01,CPI (Unadjusted)
CUUR0300SAG,2016,M03,411.505,South,Other goods and services,2016-03-01,CPI (Unadjusted)
CUUR0300SAG,2016,M02,410.899,South,Other goods and services,2016-02-01,CPI (Unadjusted)
CUUR0300SAG,2016,M01,411.232,South,Other goods and services,2016-01-01,CPI (Unadjusted)
CUUR0300SAG,2015,M12,410.087,South,Other goods and services,2015-12-01,CPI (Unadjusted)
CUUR0300SAG,2015,M11,409.946,South,Other goods and services,2015-11-01,CPI (Unadjusted)
CUUR0300SAG,2015,M10,410.318,South,Other goods and services,2015-10-01,CPI (Unadjusted)
CUUR0300SAG,2015,M09,408.546,South,Other goods and services,2015-09-01,CPI (Unadjusted)
CUUR0300SAG,2015,M08,407.078,South,Other goods and services,2015-08-01,CPI (Unadjusted)
CUUR0300SAG,2015,M07,406.867,South,Other goods and services,2015-07-01,CPI (Unadjusted)
CUUR0300SAG,2015,M06,406.407,South,Other goods and services,2015-06-01,CPI (Unadjusted)
CUUR0300SAG,2015,M05,404.332,South,Other goods and services,2015-05-01,CPI (Unadjusted)
CUUR0300SAG,2015,M04,403.625,South,Other goods and services,2015-04-01,CPI (Unadjusted)
CUUR0300SAG,2015,M03,404.454,South,Other goods and services,2015-03-01,CPI (Unadjusted)
CUUR0300SAG,2015,M02,404.27,South,Other goods and services,2015-02-01,CPI (Unadjusted)
CUUR0300SAG,2015,M01,403.79,South,Other goods and services,2015-01-01,CPI (Unadjusted)
CUUR0300SAG,2014,M12,403.484,South,Other goods and services,2014-12-01,CPI (Unadjusted)
CUUR0300SAG,2014,M11,402.176,South,Other goods and services,2014-11-01,CPI (Unadjusted)
CUUR0300SAG,2014,M10,402.96,South,Other goods and services,2014-10-01,CPI (Unadjusted)
CUUR0300SAG,2014,M09,400.392,South,Other goods and services,2014-09-01,CPI (Unadjusted)
CUUR0300SAG,2014,M08,400.864,South,Other goods and services,2014-08-01,CPI (Unadjusted)
CUUR0300SAG,2014,M07,400.736,South,Other goods and services,2014-07-01,CPI (Unadjusted)
CUUR0300SAG,2014,M06,400.674,South,Other goods and services,2014-06-01,CPI (Unadjusted)
CUUR0300SAG,2014,M05,398.392,South,Other goods and services,2014-05-01,CPI (Unadjusted)
CUUR0300SAG,2014,M04,397.844,South,Other goods and services,2014-04-01,CPI (Unadjusted)
CUUR0300SAG,2014,M03,397.969,South,Other goods and services,2014-03-01,CPI (Unadjusted)
CUUR0300SAG,2014,M02,396.868,South,Other goods and services,2014-02-01,CPI (Unadjusted)
CUUR0300SAG,2014,M01,396.262,South,Other goods and services,2014-01-01,CPI (Unadjusted)
CUUR0300SAG,2013,M12,395.546,South,Other goods and services,2013-12-01,CPI (Unadjusted)
CUUR0300SAG,2013,M11,393.918,South,Other goods and services,2013-11-01,CPI (Unadjusted)
CUUR0300SAG,2013,M10,393.762,South,Other goods and services,2013-10-01,CPI (Unadjusted)
CUUR0300SAG,2013,M09,393.513,South,Other goods and services,2013-09-01,CPI (Unadjusted)
CUUR0300SAG,2013,M08,393.486,South,Other goods and services,2013-08-01,CPI (Unadjusted)
CUUR0300SAG,2013,M07,392.78,South,Other goods and services,2013-07-01,CPI (Unadjusted)
CUUR0300SAG,2013,M06,392.759,South,Other goods and services,2013-06-01,CPI (Unadjusted)
CUUR0300SAG,2013,M05,393.078,South,Other goods and services,2013-05-01,CPI (Unadjusted)
CUUR0300SAG,2013,M04,393.23,South,Other goods and services,2013-04-01,CPI (Unadjusted)
CUUR0300SAG,2013,M03,392.645,South,Other goods and services,2013-03-01,CPI (Unadjusted)
CUUR0300SAG,2013,M02,390.774,South,Other goods and services,2013-02-01,CPI (Unadjusted)
CUUR0300SAG,2013,M01,388.625,South,Other goods and services,2013-01-01,CPI (Unadjusted)
CUUR0300SAG,2012,M12,388.0,South,Other goods and services,2012-12-01,CPI (Unadjusted)
CUUR0300SAG,2012,M11,387.557,South,Other goods and services,2012-11-01,CPI (Unadjusted)
CUUR0300SAG,2012,M10,386.185,South,Other goods and services,2012-10-01,CPI (Unadjusted)
CUUR0300SAG,2012,M09,386.39,South,Other goods and services,2012-09-01,CPI (Unadjusted)
CUUR0300SAG,2012,M08,385.888,South,Other goods and services,2012-08-01,CPI (Unadjusted)
CUUR0300SAG,2012,M07,385.498,South,Other goods and services,2012-07-01,CPI (Unadjusted)
CUUR0300SAG,2012,M06,385.413,South,Other goods and services,2012-06-01,CPI (Unadjusted)
CUUR0300SAG,2012,M05,384.653,South,Other goods and services,2012-05-01,CPI (Unadjusted)
CUUR0300SAG,2012,M04,385.596,South,Other goods and services,2012-04-01,CPI (Unadjusted)
CUUR0300SAG,2012,M03,383.842,South,Other goods and services,2012-03-01,CPI (Unadjusted)
CUUR0300SAG,2012,M02,382.425,South,Other goods and services,2012-02-01,CPI (Unadjusted)
CUUR0300SAG,2012,M01,383.469,South,Other goods and services,2012-01-01,CPI (Unadjusted)
CUUR0300SAG,2011,M12,383.655,South,Other goods and services,2011-12-01,CPI (Unadjusted)
CUUR0300SAG,2011,M11,383.115,South,Other goods and services,2011-11-01,CPI (Unadjusted)
CUUR0300SAG,2011,M10,381.696,South,Other goods and services,2011-10-01,CPI (Unadjusted)
CUUR0300SAG,2011,M09,380.752,South,Other goods and services,2011-09-01,CPI (Unadjusted)
CUUR0300SAG,2011,M08,377.966,South,Other goods and services,2011-08-01,CPI (Unadjusted)
CUUR0300SAG,2011,M07,377.02,South,Other goods and services,2011-07-01,CPI (Unadjusted)
CUUR0300SAG,2011,M06,377.234,South,Other goods and services,2011-06-01,CPI (Unadjusted)
CUUR0300SAG,2011,M05,377.149,South,Other goods and services,2011-05-01,CPI (Unadjusted)
CUUR0300SAG,2011,M04,377.713,South,Other goods and services,2011-04-01,CPI (Unadjusted)
CUUR0300SAG,2011,M03,376.969,South,Other goods and services,2011-03-01,CPI (Unadjusted)
CUUR0300SAG,2011,M02,377.371,South,Other goods and services,2011-02-01,CPI (Unadjusted)
CUUR0300SAG,2011,M01,376.805,South,Other goods and services,2011-01-01,CPI (Unadjusted)
CUUR0300SAG,2010,M12,375.857,South,Other goods and services,2010-12-01,CPI (Unadjusted)
CUUR0300SAG,2010,M11,375.348,South,Other goods and services,2010-11-01,CPI (Unadjusted)
CUUR0300SAG,2010,M10,375.173,South,Other goods and services,2010-10-01,CPI (Unadjusted)
CUUR0300SAG,2010,M09,376.018,South,Other goods and services,2010-09-01,CPI (Unadjusted)
CUUR0300SAG,2010,M08,376.423,South,Other goods and services,2010-08-01,CPI (Unadjusted)
CUUR0300SAG,2010,M07,375.887,South,Other goods and services,2010-07-01,CPI (Unadjusted)
CUUR0300SAG,2010,M06,372.865,South,Other goods and services,2010-06-01,CPI (Unadjusted)
CUUR0300SAG,2010,M05,373.017,South,Other goods and services,2010-05-01,CPI (Unadjusted)
CUUR0300SAG,2010,M04,372.707,South,Other goods and services,2010-04-01,CPI (Unadjusted)
CUUR0300SAG,2010,M03,371.963,South,Other goods and services,2010-03-01,CPI (Unadjusted)
CUUR0300SAG,2010,M02,371.466,South,Other goods and services,2010-02-01,CPI (Unadjusted)
CUUR0300SAG,2010,M01,371.525,South,Other goods and services,2010-01-01,CPI (Unadjusted)
CUUR0300SAG,2009,M12,370.188,South,Other goods and services,2009-12-01,CPI (Unadjusted)
CUUR0300SAG,2009,M11,370.599,South,Other goods and services,2009-11-01,CPI (Unadjusted)
CUUR0300SAG,2009,M10,369.452,South,Other goods and services,2009-10-01,CPI (Unadjusted)
CUUR0300SAG,2009,M09,368.039,South,Other goods and services,2009-09-01,CPI (Unadjusted)
CUUR0300SAG,2009,M08,367.079,South,Other goods and services,2009-08-01,CPI (Unadjusted)
CUUR0300SAG,2009,M07,366.799,South,Other goods and services,2009-07-01,CPI (Unadjusted)
CUUR0300SAG,2009,M06,361.192,South,Other goods and services,2009-06-01,CPI (Unadjusted)
CUUR0300SAG,2009,M05,360.569,South,Other goods and services,2009-05-01,CPI (Unadjusted)
CUUR0300SAG,2009,M04,360.977,South,Other goods and services,2009-04-01,CPI (Unadjusted)
CUUR0300SAG,2009,M03,349.784,South,Other goods and services,2009-03-01,CPI (Unadjusted)
CUUR0300SAG,2009,M02,337.888,South,Other goods and services,2009-02-01,CPI (Unadjusted)
CUUR0300SAG,2009,M01,337.299,South,Other goods and services,2009-01-01,CPI (Unadjusted)
CUUR0300SAG,2008,M12,336.92,South,Other goods and services,2008-12-01,CPI (Unadjusted)
CUUR0300SAG,2008,M11,337.487,South,Other goods and services,2008-11-01,CPI (Unadjusted)
CUUR0300SAG,2008,M10,336.462,South,Other goods and services,2008-10-01,CPI (Unadjusted)
CUUR0300SAG,2008,M09,335.877,South,Other goods and services,2008-09-01,CPI (Unadjusted)
CUUR0300SAG,2008,M08,333.652,South,Other goods and services,2008-08-01,CPI (Unadjusted)
CUUR0300SAG,2008,M07,333.144,South,Other goods and services,2008-07-01,CPI (Unadjusted)
CUUR0300SAG,2008,M06,334.776,South,Other goods and services,2008-06-01,CPI (Unadjusted)
CUUR0300SAG,2008,M05,333.902,South,Other goods and services,2008-05-01,CPI (Unadjusted)
CUUR0300SAG,2008,M04,332.34,South,Other goods and services,2008-04-01,CPI (Unadjusted)
CUUR0300SAG,2008,M03,330.279,South,Other goods and services,2008-03-01,CPI (Unadjusted)
CUUR0300SAG,2008,M02,329.405,South,Other goods and services,2008-02-01,CPI (Unadjusted)
CUUR0300SAG,2008,M01,327.952,South,Other goods and services,2008-01-01,CPI (Unadjusted)
CUUR0300SAG,2007,M12,327.331,South,Other goods and services,2007-12-01,CPI (Unadjusted)
CUUR0300SAG,2007,M11,325.74,South,Other goods and services,2007-11-01,CPI (Unadjusted)
CUUR0300SAG,2007,M10,324.568,South,Other goods and services,2007-10-01,CPI (Unadjusted)
CUUR0300SAG,2007,M09,324.338,South,Other goods and services,2007-09-01,CPI (Unadjusted)
CUUR0300SAG,2007,M08,321.848,South,Other goods and services,2007-08-01,CPI (Unadjusted)
CUUR0300SAG,2007,M07,321.723,South,Other goods and services,2007-07-01,CPI (Unadjusted)
CUUR0300SAG,2007,M06,321.902,South,Other goods and services,2007-06-01,CPI (Unadjusted)
CUUR0300SAG,2007,M05,321.73,South,Other goods and services,2007-05-01,CPI (Unadjusted)
CUUR0300SAG,2007,M04,320.463,South,Other goods and services,2007-04-01,CPI (Unadjusted)
CUUR0300SAG,2007,M03,320.135,South,Other goods and services,2007-03-01,CPI (Unadjusted)
CUUR0300SAG,2007,M02,319.218,South,Other goods and services,2007-02-01,CPI (Unadjusted)
CUUR0300SAG,2007,M01,317.133,South,Other goods and services,2007-01-01,CPI (Unadjusted)
CUUR0300SAG,2006,M12,313.0,South,Other goods and services,2006-12-01,CPI (Unadjusted)
CUUR0300SAG,2006,M11,309.5,South,Other goods and services,2006-11-01,CPI (Unadjusted)
CUUR0300SAG,2006,M10,309.5,South,Other goods and services,2006-10-01,CPI (Unadjusted)
CUUR0300SAG,2006,M09,308.5,South,Other goods and services,2006-09-01,CPI (Unadjusted)
CUUR0300SAG,2006,M08,305.9,South,Other goods and services,2006-08-01,CPI (Unadjusted)
CUUR0300SAG,2006,M07,305.6,South,Other goods and services,2006-07-01,CPI (Unadjusted)
CUUR0300SAG,2006,M06,306.2,South,Other goods and services,2006-06-01,CPI (Unadjusted)
CUUR0300SAG,2006,M05,305.2,South,Other goods and services,2006-05-01,CPI (Unadjusted)
CUUR0300SAG,2006,M04,304.5,South,Other goods and services,2006-04-01,CPI (Unadjusted)
CUUR0300SAG,2006,M03,304.6,South,Other goods and services,2006-03-01,CPI (Unadjusted)
CUUR0300SAG,2006,M02,304.1,South,Other goods and services,2006-02-01,CPI (Unadjusted)
CUUR0300SAG,2006,M01,303.8,South,Other goods and services,2006-01-01,CPI (Unadjusted)
CUUR0300SAG,2005,M12,303.5,South,Other goods and services,2005-12-01,CPI (Unadjusted)
CUUR0300SAG,2005,M11,302.0,South,Other goods and services,2005-11-01,CPI (Unadjusted)
CUUR0300SAG,2005,M10,301.1,South,Other goods and services,2005-10-01,CPI (Unadjusted)
CUUR0300SAG,2005,M09,301.2,South,Other goods and services,2005-09-01,CPI (Unadjusted)
CUUR0300SAG,2005,M08,299.5,South,Other goods and services,2005-08-01,CPI (Unadjusted)
CUUR0300SAG,2005,M07,299.3,South,Other goods and services,2005-07-01,CPI (Unadjusted)
CUUR0300SAG,2005,M06,298.9,South,Other goods and services,2005-06-01,CPI (Unadjusted)
CUUR0300SAG,2005,M05,299.6,South,Other goods and services,2005-05-01,CPI (Unadjusted)
CUUR0300SAG,2005,M04,298.2,South,Other goods and services,2005-04-01,CPI (Unadjusted)
CUUR0300SAG,2005,M03,298.7,South,Other goods and services,2005-03-01,CPI (Unadjusted)
CUUR0300SAG,2005,M02,298.2,South,Other goods and services,2005-02-01,CPI (Unadjusted)
CUUR0300SAG,2005,M01,296.6,South,Other goods and services,2005-01-01,CPI (Unadjusted)
CUUR0300SAG,2004,M12,294.8,South,Other goods and services,2004-12-01,CPI (Unadjusted)
CUUR0300SAG,2004,M11,293.8,South,Other goods and services,2004-11-01,CPI (Unadjusted)
CUUR0300SAG,2004,M10,293.8,South,Other goods and services,2004-10-01,CPI (Unadjusted)
CUUR0300SAG,2004,M09,293.6,South,Other goods and services,2004-09-01,CPI (Unadjusted)
CUUR0300SAG,2004,M08,293.4,South,Other goods and services,2004-08-01,CPI (Unadjusted)
CUUR0300SAG,2004,M07,292.2,South,Other goods and services,2004-07-01,CPI (Unadjusted)
CUUR0300SAG,2004,M06,291.9,South,Other goods and services,2004-06-01,CPI (Unadjusted)
CUUR0300SAG,2004,M05,291.1,South,Other goods and services,2004-05-01,CPI (Unadjusted)
CUUR0300SAG,2004,M04,290.6,South,Other goods and services,2004-04-01,CPI (Unadjusted)
CUUR0300SAG,2004,M03,290.1,South,Other goods and services,2004-03-01,CPI (Unadjusted)
CUUR0300SAG,2004,M02,289.2,South,Other goods and services,2004-02-01,CPI (Unadjusted)
CUUR0300SAG,2004,M01,288.8,South,Other goods and services,2004-01-01,CPI (Unadjusted)
CUUR0300SAG,2003,M12,288.5,South,Other goods and services,2003-12-01,CPI (Unadjusted)
CUUR0300SAG,2003,M11,287.6,South,Other goods and services,2003-11-01,CPI (Unadjusted)
CUUR0300SAG,2003,M10,287.2,South,Other goods and services,2003-10-01,CPI (Unadjusted)
CUUR0300SAG,2003,M09,287.3,South,Other goods and services,2003-09-01,CPI (Unadjusted)
CUUR0300SAG,2003,M08,287.6,South,Other goods and services,2003-08-01,CPI (Unadjusted)
CUUR0300SAG,2003,M07,287.6,South,Other goods and services,2003-07-01,CPI (Unadjusted)
CUUR0300SAG,2003,M06,287.2,South,Other goods and services,2003-06-01,CPI (Unadjusted)
CUUR0300SAG,2003,M05,286.7,South,Other goods and services,2003-05-01,CPI (Unadjusted)
CUUR0300SAG,2003,M04,286.8,South,Other goods and services,2003-04-01,CPI (Unadjusted)
CUUR0300SAG,2003,M03,286.4,South,Other goods and services,2003-03-01,CPI (Unadjusted)
CUUR0300SAG,2003,M02,287.0,South,Other goods and services,2003-02-01,CPI (Unadjusted)
CUUR0300SAG,2003,M01,286.3,South,Other goods and services,2003-01-01,CPI (Unadjusted)
CUUR0300SAG,2002,M12,285.9,South,Other goods and services,2002-12-01,CPI (Unadjusted)
CUUR0300SAG,2002,M11,286.3,South,Other goods and services,2002-11-01,CPI (Unadjusted)
CUUR0300SAG,2002,M10,286.6,South,Other goods and services,2002-10-01,CPI (Unadjusted)
CUUR0300SAG,2002,M09,287.0,South,Other goods and services,2002-09-01,CPI (Unadjusted)
CUUR0300SAG,2002,M08,286.7,South,Other goods and services,2002-08-01,CPI (Unadjusted)
CUUR0300SAG,2002,M07,286.0,South,Other goods and services,2002-07-01,CPI (Unadjusted)
CUUR0300SAG,2002,M06,288.8,South,Other goods and services,2002-06-01,CPI (Unadjusted)
CUUR0300SAG,2002,M05,285.5,South,Other goods and services,2002-05-01,CPI (Unadjusted)
CUUR0300SAG,2002,M04,287.0,South,Other goods and services,2002-04-01,CPI (Unadjusted)
CUUR0300SAG,2002,M03,282.6,South,Other goods and services,2002-03-01,CPI (Unadjusted)
CUUR0300SAG,2002,M02,284.3,South,Other goods and services,2002-02-01,CPI (Unadjusted)
CUUR0300SAG,2002,M01,282.0,South,Other goods and services,2002-01-01,CPI (Unadjusted)
CUUR0300SAG,2001,M12,281.6,South,Other goods and services,2001-12-01,CPI (Unadjusted)
CUUR0300SAG,2001,M11,283.7,South,Other goods and services,2001-11-01,CPI (Unadjusted)
CUUR0300SAG,2001,M10,280.4,South,Other goods and services,2001-10-01,CPI (Unadjusted)
CUUR0300SAG,2001,M09,282.7,South,Other goods and services,2001-09-01,CPI (Unadjusted)
CUUR0300SAG,2001,M08,278.0,South,Other goods and services,2001-08-01,CPI (Unadjusted)
CUUR0300SAG,2001,M07,279.4,South,Other goods and services,2001-07-01,CPI (Unadjusted)
CUUR0300SAG,2001,M06,273.8,South,Other goods and services,2001-06-01,CPI (Unadjusted)
CUUR0300SAG,2001,M05,272.1,South,Other goods and services,2001-05-01,CPI (Unadjusted)
CUUR0300SAG,2001,M04,274.8,South,Other goods and services,2001-04-01,CPI (Unadjusted)
CUUR0300SAG,2001,M03,270.7,South,Other goods and services,2001-03-01,CPI (Unadjusted)
CUUR0300SAG,2001,M02,270.5,South,Other goods and services,2001-02-01,CPI (Unadjusted)
CUUR0300SAG,2001,M01,269.0,South,Other goods and services,2001-01-01,CPI (Unadjusted)
CUUR0300SAG,2000,M12,267.5,South,Other goods and services,2000-12-01,CPI (Unadjusted)
CUUR0300SAG,2000,M11,270.4,South,Other goods and services,2000-11-01,CPI (Unadjusted)
CUUR0300SAG,2000,M10,266.7,South,Other goods and services,2000-10-01,CPI (Unadjusted)
